Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-02-01,00:30:00,2024-02-01,00:30:00,2024-02-02,00:30:00,Daily,00:00:00,68,37.92,0,
NRG-BN001,2024-02-01,01:00:00,2024-02-01,01:00:00,2024-02-02,01:00:00,Daily,00:00:00,61,1009.48,0,
NRG-BN002,2024-01-30,01:20:00,2024-01-30,01:20:00,2024-02-06,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2024-02-01,02:10:00,2024-02-01,02:10:00,2024-02-02,02:10:00,Daily,00:00:00,53,104.83,0,
NRG-BN005,2024-02-01,01:20:00,2024-02-01,01:20:00,2024-02-02,01:15:00,Daily,00:05:00,62,141.3,0,
NRG-BN007,2024-02-01,01:20:00,2024-02-01,01:20:00,2024-02-02,01:20:00,Daily,00:00:00,73,903.59,0,
NRG-BN009,2024-02-01,01:00:00,2024-02-01,01:00:00,2024-02-02,00:55:00,Daily,00:05:00,65,17.81,0,
NRG-BN010,2024-02-01,04:00:00,2024-02-01,04:00:00,2024-02-02,03:59:00,Daily,00:01:00,63,41.69,0,
NRG-BN011,2024-01-31,23:30:00,2024-01-31,23:30:00,2024-02-01,23:24:57,Daily,00:05:03,62,277.76,0,
NRG-BN012,2024-02-01,07:50:00,2024-02-01,07:50:00,2024-02-02,07:45:00,Daily,00:05:00,51,37.98,0,
NRG-BR001,2024-01-30,01:30:00,2024-01-30,01:30:00,2024-02-06,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-02-01,02:30:00,2024-02-01,02:30:00,2024-02-02,02:30:00,Daily,00:00:00,55,123.7,0,
NRG-BR003,2024-02-01,02:40:00,2024-02-01,02:40:00,2024-02-08,02:35:00,Weekly,00:05:00,45,2620.55,0,
NRG-BR004,2024-02-01,05:10:00,2024-02-01,05:10:00,2024-02-02,05:10:00,Daily,00:00:00,88,2681.37,0,
NRG-BR005,2024-02-01,01:50:00,2024-02-01,01:50:00,2024-02-02,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-02-01,01:50:00,2024-02-01,01:50:00,2024-02-02,01:50:00,Daily,00:00:00,72,503.86,0,
NRG-BR008,2024-01-31,23:20:00,2024-01-31,23:20:00,2024-02-01,23:20:00,Daily,00:00:00,70,7.39,0,
NRG-BR009,2024-02-01,00:10:00,2024-02-01,00:10:00,2024-02-02,00:10:00,Daily,00:00:00,62,4.77,0,
NRG-CC003,2024-02-01,02:10:00,2024-02-01,02:10:00,2024-02-02,02:05:00,Daily,00:05:00,82,543.85,0,
NRG-CC004,2024-02-01,02:10:00,2024-02-01,02:10:00,2024-02-02,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-02-01,04:10:00,2024-02-01,04:10:00,2024-02-02,04:05:00,Daily,00:05:00,46,244.27,0,
NRG-CC007CD,2024-02-01,02:20:00,2024-02-01,02:20:00,2024-02-02,02:15:00,Daily,00:05:00,34,182.38,0,
NRG-CC008,2024-02-01,02:20:00,2024-02-01,02:20:00,2024-02-02,02:20:00,Daily,00:00:00,63,371.74,0,
NRG-CC009,2024-02-01,02:30:00,2024-02-01,02:30:00,2024-02-02,02:25:00,Daily,00:05:00,65,76.28,0,
NRG-CC010,2024-01-31,18:40:00,2024-01-31,18:40:00,2024-02-01,18:35:00,Daily,00:05:00,43,21.51,0,
NRG-DT001,2024-02-01,02:30:00,2024-02-01,02:30:00,2024-02-02,02:30:00,Daily,00:00:00,54,130.28,0,
NRGF-001,2024-02-01,07:50:00,2024-02-01,07:50:00,2024-02-02,07:48:00,Daily,00:02:00,42,0.76,0,
NRG-GI002,2024-01-30,02:40:00,2024-01-30,02:40:00,2024-02-06,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2024-02-01,02:40:00,2024-02-01,02:40:00,2024-02-02,02:40:00,Daily,00:00:00,48,182.04,0,
NRG-GI004,2024-02-01,02:50:00,2024-02-01,02:50:00,2024-02-02,02:50:00,Daily,00:00:00,56,443.27,0,
NRG-GI005,2024-01-27,03:00:00,2024-01-27,03:00:00,2024-02-03,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-02-01,03:00:00,2024-02-01,03:00:00,2024-02-02,03:00:00,Daily,00:00:00,73,451.18,0,
NRG-GI007,2024-02-01,04:40:00,2024-02-01,04:40:00,2024-02-02,04:40:00,Daily,00:00:00,51,24.2,0,
NRG-GI008,2024-02-01,03:50:00,2024-02-01,03:50:00,2024-02-02,03:43:00,Daily,00:07:00,61,172.23,0,
NRG-GU002,2024-02-01,03:10:00,2024-02-01,03:10:00,2024-02-02,03:05:00,Daily,00:05:00,49,250.1,0,
NRG-GU003,2024-02-01,03:10:00,2024-02-01,03:10:00,2024-02-02,03:10:00,Daily,00:00:00,47,259.36,0,
NRG-GU005,2024-02-01,03:20:00,2024-02-01,03:20:00,2024-02-02,03:15:00,Daily,00:05:00,54,732.36,0,
NRG-GU006,2024-02-01,03:20:00,2024-02-01,03:20:00,2024-02-02,03:20:00,Daily,00:00:00,50,469.83,0,
NRG-GU007,2024-02-01,03:30:00,2024-02-01,03:30:00,2024-02-02,03:25:00,Daily,00:05:00,44,90.03,0,
NRG-GU008,2024-02-01,03:30:00,2024-02-01,03:30:00,2024-02-02,03:30:00,Daily,00:00:00,59,426.47,0,
NRG-GU009,2024-02-01,04:40:00,2024-02-01,04:40:00,2024-02-02,04:35:00,Daily,00:05:00,81,1955.54,0,
NRG-GU010,2024-02-01,04:50:00,2024-02-01,04:50:00,2024-02-02,04:45:00,Daily,00:05:00,60,888.39,0,
NRG-GU011,2024-02-01,04:20:00,2024-02-01,04:20:00,2024-02-02,04:15:00,Daily,00:05:00,58,126.45,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,0,,0,
